record_id,date,time,district,province,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,work_from_home,electricity_consumption_kwh
11274,2025-03-20,06:00:00,Kurunegala,North Western,25.49,81.14,2.1521,6,0,0,0,1.9143
11275,2025-03-20,07:00:00,Colombo,Western,27.73,79.63,2.1562,3,0,1,0,2.2599
11276,2025-03-20,07:00:00,Galle,Southern,27.45,75.78,2.1694,7,0,1,0,2.1834
11277,2025-03-20,07:00:00,Gampaha,Western,27.04,78.46,2.331,5,0,1,0,1.9916
11278,2025-03-20,07:00:00,Kandy,Central,25.84,78.92,1.9116,5,0,1,0,1.9301
11279,2025-03-20,07:00:00,Kegalle,Sabaragamuwa,26.2,74.18,1.8022,7,0,1,0,1.7688
11280,2025-03-20,07:00:00,Kurunegala,North Western,27.51,79.05,1.9143,7,0,1,0,2.3159
11281,2025-03-20,08:00:00,Colombo,Western,27.09,82.07,2.2599,6,0,1,0,2.2148
11282,2025-03-20,08:00:00,Galle,Southern,26.62,82.33,2.1834,2,0,0,0,1.7737
11283,2025-03-20,08:00:00,Gampaha,Western,27.31,80.66,1.9916,3,0,1,0,2.0426
11284,2025-03-20,08:00:00,Kandy,Central,26.16,78.2,1.9301,4,0,1,0,1.7469
11285,2025-03-20,08:00:00,Kegalle,Sabaragamuwa,25.82,78.73,1.7688,2,0,1,0,1.5289
11286,2025-03-20,08:00:00,Kurunegala,North Western,27.55,85.59,2.3159,5,0,1,0,2.0622
11287,2025-03-20,09:00:00,Colombo,Western,26.53,74.25,2.2148,6,0,1,0,2.2141
11288,2025-03-20,09:00:00,Galle,Southern,25.25,75.46,1.7737,4,0,0,0,1.6289
11289,2025-03-20,09:00:00,Gampaha,Western,27.54,74.65,2.0426,5,0,1,0,1.8238
11290,2025-03-20,09:00:00,Kandy,Central,25.32,81.25,1.7469,2,0,0,0,1.7399
11291,2025-03-20,09:00:00,Kegalle,Sabaragamuwa,26.22,76.13,1.5289,7,0,1,1,1.9229
11292,2025-03-20,09:00:00,Kurunegala,North Western,27.38,77.53,2.0622,6,0,1,1,2.008
11293,2025-03-20,10:00:00,Colombo,Western,27.38,76.55,2.2141,2,0,0,0,1.9335
11294,2025-03-20,10:00:00,Galle,Southern,26.31,81.42,1.6289,6,0,1,0,1.8573
11295,2025-03-20,10:00:00,Gampaha,Western,27.12,77.46,1.8238,6,0,1,1,1.8307
11296,2025-03-20,10:00:00,Kandy,Central,26.03,76.5,1.7399,4,0,1,0,1.5907
11297,2025-03-20,10:00:00,Kegalle,Sabaragamuwa,27.0,76.21,1.9229,4,0,1,0,1.8282
11298,2025-03-20,10:00:00,Kurunegala,North Western,25.68,83.88,2.008,7,0,1,0,1.9075
11299,2025-03-20,11:00:00,Colombo,Western,26.4,76.1,1.9335,5,0,1,0,1.9035
11300,2025-03-20,11:00:00,Galle,Southern,26.23,75.89,1.8573,6,0,1,0,1.7301
11301,2025-03-20,11:00:00,Gampaha,Western,26.71,73.57,1.8307,4,0,1,1,2.0408
11302,2025-03-20,11:00:00,Kandy,Central,26.64,74.47,1.5907,4,0,1,0,1.5884
11303,2025-03-20,11:00:00,Kegalle,Sabaragamuwa,27.21,75.26,1.8282,3,0,1,0,1.7713
11304,2025-03-20,11:00:00,Kurunegala,North Western,26.93,74.26,1.9075,2,0,1,1,1.7053
11305,2025-03-20,12:00:00,Colombo,Western,27.89,73.52,1.9035,5,0,1,0,1.9643
11306,2025-03-20,12:00:00,Galle,Southern,26.32,75.43,1.7301,5,0,1,1,1.9105
11307,2025-03-20,12:00:00,Gampaha,Western,29.13,74.0,2.0408,7,1,0,1,2.3512
11308,2025-03-20,12:00:00,Kandy,Central,27.17,71.05,1.5884,2,0,1,0,1.6043
11309,2025-03-20,12:00:00,Kegalle,Sabaragamuwa,27.29,76.13,1.7713,3,0,0,0,1.6839
11310,2025-03-20,12:00:00,Kurunegala,North Western,27.63,75.81,1.7053,4,0,1,1,1.7754
11311,2025-03-20,13:00:00,Colombo,Western,28.28,72.2,1.9643,5,0,1,0,1.853
11312,2025-03-20,13:00:00,Galle,Southern,27.87,73.11,1.9105,3,0,1,0,1.7899
11313,2025-03-20,13:00:00,Gampaha,Western,28.73,72.15,2.3512,2,0,1,0,1.8625
11314,2025-03-20,13:00:00,Kandy,Central,27.16,73.45,1.6043,7,0,1,0,1.7447
11315,2025-03-20,13:00:00,Kegalle,Sabaragamuwa,27.41,68.86,1.6839,3,0,1,0,1.6511
11316,2025-03-20,13:00:00,Kurunegala,North Western,26.95,76.65,1.7754,4,0,1,0,1.8416
11317,2025-03-20,14:00:00,Colombo,Western,28.49,71.72,1.853,4,1,0,0,1.9969
11318,2025-03-20,14:00:00,Galle,Southern,28.63,68.47,1.7899,5,1,0,0,2.055
11319,2025-03-20,14:00:00,Gampaha,Western,28.33,66.14,1.8625,3,0,1,0,1.7144
11320,2025-03-20,14:00:00,Kandy,Central,27.8,71.29,1.7447,2,0,1,0,1.5512
11321,2025-03-20,14:00:00,Kegalle,Sabaragamuwa,27.55,68.94,1.6511,7,0,1,1,1.9049
11322,2025-03-20,14:00:00,Kurunegala,North Western,28.76,70.77,1.8416,4,0,1,0,1.7968
11323,2025-03-20,15:00:00,Colombo,Western,28.41,68.28,1.9969,2,0,0,0,1.7788
11324,2025-03-20,15:00:00,Galle,Southern,28.19,70.7,2.055,4,0,1,0,1.902
11325,2025-03-20,15:00:00,Gampaha,Western,28.2,67.09,1.7144,6,0,1,1,1.936
11326,2025-03-20,15:00:00,Kandy,Central,26.76,67.92,1.5512,4,0,1,1,1.6559
11327,2025-03-20,15:00:00,Kegalle,Sabaragamuwa,28.17,68.02,1.9049,2,0,1,1,1.7918
11328,2025-03-20,15:00:00,Kurunegala,North Western,29.25,69.73,1.7968,4,0,1,0,1.7262
11329,2025-03-20,16:00:00,Colombo,Western,30.28,69.43,1.7788,3,0,1,0,2.0603
11330,2025-03-20,16:00:00,Galle,Southern,29.41,66.97,1.902,7,0,1,1,2.0082
11331,2025-03-20,16:00:00,Gampaha,Western,28.9,68.0,1.936,7,0,1,0,1.9201
11332,2025-03-20,16:00:00,Kandy,Central,27.99,71.96,1.6559,2,0,1,0,1.5783
11333,2025-03-20,16:00:00,Kegalle,Sabaragamuwa,28.46,67.15,1.7918,7,1,0,0,2.0601
11334,2025-03-20,16:00:00,Kurunegala,North Western,28.84,69.63,1.7262,6,0,1,0,1.8664
11335,2025-03-20,17:00:00,Colombo,Western,29.24,68.17,2.0603,3,0,1,0,1.9326
11336,2025-03-20,17:00:00,Galle,Southern,29.71,66.19,2.0082,7,0,1,0,1.9129
11337,2025-03-20,17:00:00,Gampaha,Western,29.53,63.11,1.9201,5,0,1,0,1.9464
11338,2025-03-20,17:00:00,Kandy,Central,27.82,68.49,1.5783,5,0,1,0,1.6691
11339,2025-03-20,17:00:00,Kegalle,Sabaragamuwa,30.07,66.54,2.0601,7,0,1,1,2.1633
11340,2025-03-20,17:00:00,Kurunegala,North Western,28.28,63.47,1.8664,7,0,1,0,1.9524
11341,2025-03-20,18:00:00,Colombo,Western,30.06,64.4,1.9326,6,1,0,1,2.4528
11342,2025-03-20,18:00:00,Galle,Southern,29.43,65.52,1.9129,2,0,1,1,1.9952
11343,2025-03-20,18:00:00,Gampaha,Western,29.18,65.69,1.9464,3,1,0,1,2.1663
11344,2025-03-20,18:00:00,Kandy,Central,28.47,67.0,1.6691,4,1,0,0,1.8646
11345,2025-03-20,18:00:00,Kegalle,Sabaragamuwa,29.61,64.36,2.1633,2,0,1,0,1.9378
11346,2025-03-20,18:00:00,Kurunegala,North Western,29.36,64.27,1.9524,5,1,0,0,2.1514
11347,2025-03-20,19:00:00,Colombo,Western,30.33,66.69,2.4528,6,1,0,0,2.4452
11348,2025-03-20,19:00:00,Galle,Southern,30.6,65.61,1.9952,4,1,0,0,2.0512
11349,2025-03-20,19:00:00,Gampaha,Western,30.66,63.07,2.1663,5,1,0,0,2.249
11350,2025-03-20,19:00:00,Kandy,Central,27.84,64.7,1.8646,2,0,1,0,1.7847
11351,2025-03-20,19:00:00,Kegalle,Sabaragamuwa,30.21,63.07,1.9378,7,1,0,0,2.243
11352,2025-03-20,19:00:00,Kurunegala,North Western,32.11,66.1,2.1514,6,1,0,1,2.3865
11353,2025-03-20,20:00:00,Colombo,Western,29.99,65.36,2.4452,2,0,1,0,2.076
11354,2025-03-20,20:00:00,Galle,Southern,30.11,62.64,2.0512,6,1,0,1,2.3306
11355,2025-03-20,20:00:00,Gampaha,Western,30.53,67.05,2.249,6,1,0,0,2.3841
11356,2025-03-20,20:00:00,Kandy,Central,30.34,68.07,1.7847,4,1,0,1,2.2046
11357,2025-03-20,20:00:00,Kegalle,Sabaragamuwa,29.86,67.01,2.243,4,1,0,1,2.1952
11358,2025-03-20,20:00:00,Kurunegala,North Western,30.06,67.4,2.3865,7,1,0,0,2.4098
11359,2025-03-20,21:00:00,Colombo,Western,31.22,64.47,2.076,5,1,0,0,2.3933
11360,2025-03-20,21:00:00,Galle,Southern,30.06,65.19,2.3306,6,1,0,0,2.3923
11361,2025-03-20,21:00:00,Gampaha,Western,30.37,62.7,2.3841,4,1,0,0,2.2876
11362,2025-03-20,21:00:00,Kandy,Central,29.71,68.62,2.2046,4,1,0,1,2.1933
11363,2025-03-20,21:00:00,Kegalle,Sabaragamuwa,30.37,67.37,2.1952,3,1,0,1,2.2822
11364,2025-03-20,21:00:00,Kurunegala,North Western,29.36,63.73,2.4098,2,0,0,0,1.929
11365,2025-03-20,22:00:00,Colombo,Western,30.55,63.21,2.3933,5,1,0,0,2.5456
11366,2025-03-20,22:00:00,Galle,Southern,29.92,67.92,2.3923,5,1,0,1,2.4812
11367,2025-03-20,22:00:00,Gampaha,Western,29.04,66.57,2.2876,7,1,0,1,2.4083
11368,2025-03-20,22:00:00,Kandy,Central,29.1,63.63,2.1933,2,0,1,0,1.9392
11369,2025-03-20,22:00:00,Kegalle,Sabaragamuwa,28.46,67.76,2.2822,3,1,0,0,2.0765
11370,2025-03-20,22:00:00,Kurunegala,North Western,30.28,68.37,1.929,4,1,0,0,2.2397
11371,2025-03-20,23:00:00,Colombo,Western,31.52,69.99,2.5456,5,0,1,0,2.416
11372,2025-03-20,23:00:00,Galle,Southern,31.01,69.5,2.4812,3,0,1,0,2.1251
11373,2025-03-20,23:00:00,Gampaha,Western,28.99,67.83,2.4083,2,0,1,0,2.0119
11374,2025-03-20,23:00:00,Kandy,Central,29.56,67.28,1.9392,7,0,0,0,2.0295
11375,2025-03-20,23:00:00,Kegalle,Sabaragamuwa,29.64,69.95,2.0765,3,0,1,0,1.8983
11376,2025-03-20,23:00:00,Kurunegala,North Western,29.6,73.8,2.2397,4,0,1,0,2.2748
11377,2025-03-21,00:00:00,Colombo,Western,30.06,71.77,2.416,4,0,1,0,2.3372
11378,2025-03-21,00:00:00,Galle,Southern,29.79,67.6,2.1251,5,0,1,1,2.2453
11379,2025-03-21,00:00:00,Gampaha,Western,29.26,70.55,2.0119,3,0,1,1,2.1954
11380,2025-03-21,00:00:00,Kandy,Central,27.72,72.13,2.0295,2,0,1,0,1.7828
11381,2025-03-21,00:00:00,Kegalle,Sabaragamuwa,27.3,70.28,1.8983,7,0,1,0,2.0524
11382,2025-03-21,00:00:00,Kurunegala,North Western,28.56,71.04,2.2748,4,0,0,0,2.0135
11383,2025-03-21,01:00:00,Colombo,Western,28.51,72.12,2.3372,2,0,1,1,2.3306
11384,2025-03-21,01:00:00,Galle,Southern,30.21,72.66,2.2453,4,1,0,0,2.4213
11385,2025-03-21,01:00:00,Gampaha,Western,28.37,76.02,2.1954,6,0,1,0,2.3019
11386,2025-03-21,01:00:00,Kandy,Central,27.68,70.81,1.7828,4,0,1,0,1.7956
11387,2025-03-21,01:00:00,Kegalle,Sabaragamuwa,28.69,73.6,2.0524,2,0,1,0,1.9865
11388,2025-03-21,01:00:00,Kurunegala,North Western,27.52,69.23,2.0135,4,0,1,0,2.0435
11389,2025-03-21,02:00:00,Colombo,Western,29.12,71.09,2.3306,3,0,1,0,2.1832
11390,2025-03-21,02:00:00,Galle,Southern,28.61,76.75,2.4213,7,0,1,1,2.4626
11391,2025-03-21,02:00:00,Gampaha,Western,29.35,67.81,2.3019,7,0,1,0,2.2037
11392,2025-03-21,02:00:00,Kandy,Central,27.55,73.71,1.7956,2,0,0,1,1.8933
11393,2025-03-21,02:00:00,Kegalle,Sabaragamuwa,27.75,71.91,1.9865,7,0,0,0,1.9581
11394,2025-03-21,02:00:00,Kurunegala,North Western,28.62,74.98,2.0435,6,0,1,0,2.2888
11395,2025-03-21,03:00:00,Colombo,Western,28.98,77.45,2.1832,3,0,1,0,2.2382
11396,2025-03-21,03:00:00,Galle,Southern,28.27,71.99,2.4626,7,0,1,0,2.2209
11397,2025-03-21,03:00:00,Gampaha,Western,28.87,74.84,2.2037,5,0,0,0,2.1817
11398,2025-03-21,03:00:00,Kandy,Central,27.19,75.27,1.8933,5,0,0,0,1.9198
11399,2025-03-21,03:00:00,Kegalle,Sabaragamuwa,27.83,71.44,1.9581,7,0,1,1,2.1385
11400,2025-03-21,03:00:00,Kurunegala,North Western,28.56,73.99,2.2888,7,0,1,0,2.2556
11401,2025-03-21,04:00:00,Colombo,Western,27.04,79.69,2.2382,6,0,1,0,2.2905
11402,2025-03-21,04:00:00,Galle,Southern,27.61,76.63,2.2209,2,0,0,1,2.0658
11403,2025-03-21,04:00:00,Gampaha,Western,26.52,73.41,2.1817,3,0,1,0,1.795
11404,2025-03-21,04:00:00,Kandy,Central,26.47,75.59,1.9198,4,0,1,0,1.6978
11405,2025-03-21,04:00:00,Kegalle,Sabaragamuwa,26.65,76.97,2.1385,2,0,1,0,1.9386
11406,2025-03-21,04:00:00,Kurunegala,North Western,27.68,81.37,2.2556,5,0,1,0,2.0997
11407,2025-03-21,05:00:00,Colombo,Western,27.32,79.11,2.2905,6,0,1,0,2.1127
11408,2025-03-21,05:00:00,Galle,Southern,25.78,78.67,2.0658,4,0,0,1,1.9888
11409,2025-03-21,05:00:00,Gampaha,Western,27.53,77.0,1.795,5,0,1,0,1.9994
11410,2025-03-21,05:00:00,Kandy,Central,26.24,74.9,1.6978,2,0,1,0,1.5673
11411,2025-03-21,05:00:00,Kegalle,Sabaragamuwa,26.81,78.93,1.9386,7,0,1,0,1.9843
11412,2025-03-21,05:00:00,Kurunegala,North Western,26.67,73.58,2.0997,6,0,1,0,1.9592
11413,2025-03-21,06:00:00,Colombo,Western,26.84,82.25,2.1127,2,0,1,0,2.0125
11414,2025-03-21,06:00:00,Galle,Southern,27.26,80.22,1.9888,6,0,0,0,1.9748
11415,2025-03-21,06:00:00,Gampaha,Western,27.29,74.21,1.9994,6,0,1,0,2.0685
11416,2025-03-21,06:00:00,Kandy,Central,25.38,80.79,1.5673,4,0,0,0,1.6736
11417,2025-03-21,06:00:00,Kegalle,Sabaragamuwa,26.31,76.1,1.9843,4,0,1,0,1.7807
11418,2025-03-21,06:00:00,Kurunegala,North Western,26.48,79.53,1.9592,7,0,1,0,2.2046
11419,2025-03-21,07:00:00,Colombo,Western,26.94,75.8,2.0125,5,0,1,0,2.0687
11420,2025-03-21,07:00:00,Galle,Southern,26.99,80.04,1.9748,6,0,1,0,1.9979
11421,2025-03-21,07:00:00,Gampaha,Western,26.23,80.41,2.0685,4,0,1,0,1.9396
11422,2025-03-21,07:00:00,Kandy,Central,25.71,76.88,1.6736,4,0,1,1,1.9274
11423,2025-03-21,07:00:00,Kegalle,Sabaragamuwa,25.85,79.33,1.7807,3,0,1,0,1.84
11424,2025-03-21,07:00:00,Kurunegala,North Western,27.52,77.78,2.2046,2,0,1,1,2.0736
11425,2025-03-21,08:00:00,Colombo,Western,27.8,76.68,2.0687,5,0,0,0,2.0418
11426,2025-03-21,08:00:00,Galle,Southern,27.64,78.21,1.9979,5,0,1,1,1.9164
11427,2025-03-21,08:00:00,Gampaha,Western,26.76,79.93,1.9396,7,0,1,0,2.0416
11428,2025-03-21,08:00:00,Kandy,Central,25.08,76.13,1.9274,2,0,0,0,1.6012
11429,2025-03-21,08:00:00,Kegalle,Sabaragamuwa,27.0,77.78,1.84,3,0,1,1,1.9858
11430,2025-03-21,08:00:00,Kurunegala,North Western,27.38,80.26,2.0736,4,0,0,0,1.898
11431,2025-03-21,09:00:00,Colombo,Western,26.79,77.51,2.0418,5,0,1,1,2.1289
11432,2025-03-21,09:00:00,Galle,Southern,27.27,77.36,1.9164,3,0,1,0,1.7628
11433,2025-03-21,09:00:00,Gampaha,Western,26.3,76.58,2.0416,2,0,1,0,1.7958
11434,2025-03-21,09:00:00,Kandy,Central,25.05,77.8,1.6012,7,0,0,1,1.7642
11435,2025-03-21,09:00:00,Kegalle,Sabaragamuwa,26.62,76.99,1.9858,3,0,1,0,1.8652
11436,2025-03-21,09:00:00,Kurunegala,North Western,27.02,72.86,1.898,4,0,1,0,1.8864
11437,2025-03-21,10:00:00,Colombo,Western,27.96,76.74,2.1289,4,0,1,0,1.9874
11438,2025-03-21,10:00:00,Galle,Southern,27.43,76.45,1.7628,5,0,1,0,1.7723
11439,2025-03-21,10:00:00,Gampaha,Western,27.12,71.99,1.7958,3,0,1,0,1.6273
11440,2025-03-21,10:00:00,Kandy,Central,26.28,78.62,1.7642,2,0,1,0,1.592
11441,2025-03-21,10:00:00,Kegalle,Sabaragamuwa,25.73,77.5,1.8652,7,0,1,0,1.816
11442,2025-03-21,10:00:00,Kurunegala,North Western,26.66,73.15,1.8864,4,0,1,0,1.7233
11443,2025-03-21,11:00:00,Colombo,Western,26.57,69.61,1.9874,2,0,1,0,1.7616
11444,2025-03-21,11:00:00,Galle,Southern,27.08,76.62,1.7723,4,0,1,0,1.6285
11445,2025-03-21,11:00:00,Gampaha,Western,27.59,76.8,1.6273,6,0,1,0,1.8246
11446,2025-03-21,11:00:00,Kandy,Central,26.15,77.15,1.592,4,0,1,0,1.6749
11447,2025-03-21,11:00:00,Kegalle,Sabaragamuwa,27.4,74.11,1.816,2,0,1,1,1.8278
11448,2025-03-21,11:00:00,Kurunegala,North Western,27.35,77.33,1.7233,4,0,1,0,1.8969
11449,2025-03-21,12:00:00,Colombo,Western,27.46,71.56,1.7616,3,0,1,0,1.8112
11450,2025-03-21,12:00:00,Galle,Southern,26.33,75.49,1.6285,7,0,1,0,1.8891
11451,2025-03-21,12:00:00,Gampaha,Western,27.48,72.04,1.8246,7,0,1,0,2.0071
11452,2025-03-21,12:00:00,Kandy,Central,27.34,71.16,1.6749,2,0,0,1,1.6285
11453,2025-03-21,12:00:00,Kegalle,Sabaragamuwa,27.41,74.18,1.8278,7,0,1,1,1.7641
11454,2025-03-21,12:00:00,Kurunegala,North Western,27.76,74.63,1.8969,6,0,0,0,1.7096
11455,2025-03-21,13:00:00,Colombo,Western,27.55,68.51,1.8112,3,0,1,1,1.921
11456,2025-03-21,13:00:00,Galle,Southern,28.09,70.17,1.8891,7,0,1,0,1.9275
11457,2025-03-21,13:00:00,Gampaha,Western,27.76,78.31,2.0071,5,0,1,0,2.0085
11458,2025-03-21,13:00:00,Kandy,Central,26.4,68.27,1.6285,5,0,1,0,1.5124
11459,2025-03-21,13:00:00,Kegalle,Sabaragamuwa,27.86,73.45,1.7641,7,0,0,0,1.8439
11460,2025-03-21,13:00:00,Kurunegala,North Western,28.99,70.81,1.7096,7,0,1,0,2.0037
11461,2025-03-21,14:00:00,Colombo,Western,28.98,73.57,1.921,6,0,1,0,2.1777
11462,2025-03-21,14:00:00,Galle,Southern,28.39,68.69,1.9275,2,0,1,0,1.7645
11463,2025-03-21,14:00:00,Gampaha,Western,27.12,71.13,2.0085,3,0,1,1,1.9784
11464,2025-03-21,14:00:00,Kandy,Central,27.42,68.0,1.5124,4,0,1,0,1.7094
11465,2025-03-21,14:00:00,Kegalle,Sabaragamuwa,27.93,71.41,1.8439,2,0,1,0,1.7302
11466,2025-03-21,14:00:00,Kurunegala,North Western,28.32,66.95,2.0037,5,0,1,1,1.8455
11467,2025-03-21,15:00:00,Colombo,Western,29.15,68.4,2.1777,6,0,1,0,2.0375
11468,2025-03-21,15:00:00,Galle,Southern,28.61,68.49,1.7645,4,0,0,1,1.5995
11469,2025-03-21,15:00:00,Gampaha,Western,28.03,67.94,1.9784,5,0,1,0,1.7368
11470,2025-03-21,15:00:00,Kandy,Central,26.39,71.93,1.7094,2,0,1,0,1.5716
11471,2025-03-21,15:00:00,Kegalle,Sabaragamuwa,28.0,68.53,1.7302,7,0,1,0,1.751
11472,2025-03-21,15:00:00,Kurunegala,North Western,27.84,66.88,1.8455,6,0,1,0,1.895
11473,2025-03-21,16:00:00,Colombo,Western,29.81,70.72,2.0375,2,0,1,0,1.8952
11474,2025-03-21,16:00:00,Galle,Southern,29.69,67.9,1.5995,6,1,0,0,2.1513
11475,2025-03-21,16:00:00,Gampaha,Western,28.18,66.53,1.7368,6,0,1,0,1.8599
11476,2025-03-21,16:00:00,Kandy,Central,27.69,67.31,1.5716,4,0,1,1,1.6841
11477,2025-03-21,16:00:00,Kegalle,Sabaragamuwa,28.18,69.82,1.751,4,0,1,0,1.8047
11478,2025-03-21,16:00:00,Kurunegala,North Western,29.11,65.88,1.895,7,0,1,0,2.0517
11479,2025-03-21,17:00:00,Colombo,Western,30.24,64.87,1.8952,5,0,1,0,2.0223
11480,2025-03-21,17:00:00,Galle,Southern,29.28,70.24,2.1513,6,1,0,1,2.2036
11481,2025-03-21,17:00:00,Gampaha,Western,30.34,64.76,1.8599,4,0,1,1,1.8261
11482,2025-03-21,17:00:00,Kandy,Central,27.78,64.91,1.6841,4,0,1,0,1.6846
11483,2025-03-21,17:00:00,Kegalle,Sabaragamuwa,28.99,66.04,1.8047,3,0,0,0,1.6741
11484,2025-03-21,17:00:00,Kurunegala,North Western,29.51,68.96,2.0517,2,0,1,0,1.9201
11485,2025-03-21,18:00:00,Colombo,Western,29.35,68.64,2.0223,5,1,0,0,2.5195
11486,2025-03-21,18:00:00,Galle,Southern,29.34,63.64,2.2036,5,1,0,0,2.1535
11487,2025-03-21,18:00:00,Gampaha,Western,29.3,65.9,1.8261,7,1,0,0,2.3217
11488,2025-03-21,18:00:00,Kandy,Central,29.22,67.58,1.6846,2,0,1,0,1.8704
11489,2025-03-21,18:00:00,Kegalle,Sabaragamuwa,29.91,69.03,1.6741,3,1,0,0,2.1625
11490,2025-03-21,18:00:00,Kurunegala,North Western,29.66,62.92,1.9201,4,1,0,1,2.0185
11491,2025-03-21,19:00:00,Colombo,Western,30.06,67.87,2.5195,5,1,0,0,2.3852
11492,2025-03-21,19:00:00,Galle,Southern,30.3,59.31,2.1535,3,1,0,0,2.0664
11493,2025-03-21,19:00:00,Gampaha,Western,31.23,64.73,2.3217,2,0,1,1,2.3177
11494,2025-03-21,19:00:00,Kandy,Central,27.96,60.45,1.8704,7,0,1,0,1.8624
11495,2025-03-21,19:00:00,Kegalle,Sabaragamuwa,30.07,62.94,2.1625,3,1,0,0,2.2032
11496,2025-03-21,19:00:00,Kurunegala,North Western,29.37,64.01,2.0185,4,1,0,0,2.0368
11497,2025-03-21,20:00:00,Colombo,Western,30.3,62.33,2.3852,4,1,0,0,2.4197
11498,2025-03-21,20:00:00,Galle,Southern,29.22,67.98,2.0664,5,1,0,1,2.2364
11499,2025-03-21,20:00:00,Gampaha,Western,30.68,66.14,2.3177,3,1,0,1,2.3615
11500,2025-03-21,20:00:00,Kandy,Central,30.43,68.96,1.8624,2,0,1,1,2.0239
11501,2025-03-21,20:00:00,Kegalle,Sabaragamuwa,30.07,69.21,2.2032,7,1,0,1,2.4763
11502,2025-03-21,20:00:00,Kurunegala,North Western,30.16,70.1,2.0368,4,1,0,1,2.4109
11503,2025-03-21,21:00:00,Colombo,Western,29.32,69.23,2.4197,2,0,1,1,2.3336
11504,2025-03-21,21:00:00,Galle,Southern,30.01,64.98,2.2364,4,1,0,0,2.2792
11505,2025-03-21,21:00:00,Gampaha,Western,29.91,65.24,2.3615,6,1,0,0,2.3963
11506,2025-03-21,21:00:00,Kandy,Central,27.77,67.84,2.0239,4,0,1,1,1.9714
11507,2025-03-21,21:00:00,Kegalle,Sabaragamuwa,30.5,66.01,2.4763,2,0,1,0,2.2506
11508,2025-03-21,21:00:00,Kurunegala,North Western,31.07,65.49,2.4109,4,1,0,0,2.355
11509,2025-03-21,22:00:00,Colombo,Western,31.44,67.98,2.3336,3,1,0,1,2.6504
11510,2025-03-21,22:00:00,Galle,Southern,29.93,70.31,2.2792,7,1,0,0,2.3979
11511,2025-03-21,22:00:00,Gampaha,Western,30.57,65.66,2.3963,7,1,0,1,2.6949
11512,2025-03-21,22:00:00,Kandy,Central,29.06,69.47,1.9714,2,0,1,0,1.9049
11513,2025-03-21,22:00:00,Kegalle,Sabaragamuwa,30.97,66.38,2.2506,7,1,0,0,2.3715
11514,2025-03-21,22:00:00,Kurunegala,North Western,30.03,68.7,2.355,6,1,0,0,2.3159
11515,2025-03-21,23:00:00,Colombo,Western,29.09,66.59,2.6504,3,0,1,0,2.146
11516,2025-03-21,23:00:00,Galle,Southern,30.49,67.24,2.3979,7,0,0,0,2.2137
11517,2025-03-21,23:00:00,Gampaha,Western,29.52,68.82,2.6949,5,1,0,0,2.3357
11518,2025-03-21,23:00:00,Kandy,Central,28.45,70.31,1.9049,5,0,1,0,2.0989
11519,2025-03-21,23:00:00,Kegalle,Sabaragamuwa,27.73,71.03,2.3715,7,0,0,0,2.1073
11520,2025-03-21,23:00:00,Kurunegala,North Western,30.16,68.12,2.3159,7,0,1,0,2.1922
11521,2025-03-22,00:00:00,Colombo,Western,29.42,71.89,2.146,6,0,1,0,2.496
11522,2025-03-22,00:00:00,Galle,Southern,29.53,70.93,2.2137,2,0,1,0,2.058
11523,2025-03-22,00:00:00,Gampaha,Western,29.11,75.97,2.3357,3,0,1,0,2.2553
11524,2025-03-22,00:00:00,Kandy,Central,27.84,67.13,2.0989,4,0,1,0,1.9134
11525,2025-03-22,00:00:00,Kegalle,Sabaragamuwa,29.84,70.74,2.1073,2,0,1,0,2.159
11526,2025-03-22,00:00:00,Kurunegala,North Western,29.61,69.1,2.1922,5,0,1,0,2.1274
11527,2025-03-22,01:00:00,Colombo,Western,29.58,68.75,2.496,6,0,0,0,2.3779
11528,2025-03-22,01:00:00,Galle,Southern,27.54,70.57,2.058,4,0,1,0,1.9844
11529,2025-03-22,01:00:00,Gampaha,Western,28.25,72.06,2.2553,5,1,0,0,2.3547
11530,2025-03-22,01:00:00,Kandy,Central,27.33,70.21,1.9134,2,0,1,0,1.6891
11531,2025-03-22,01:00:00,Kegalle,Sabaragamuwa,28.75,73.14,2.159,7,0,1,0,2.0979
11532,2025-03-22,01:00:00,Kurunegala,North Western,28.82,71.95,2.1274,6,0,1,0,2.066
11533,2025-03-22,02:00:00,Colombo,Western,29.69,74.16,2.3779,2,0,1,0,2.3834
11534,2025-03-22,02:00:00,Galle,Southern,28.89,72.59,1.9844,6,0,1,0,1.9868
11535,2025-03-22,02:00:00,Gampaha,Western,29.13,76.54,2.3547,6,0,1,0,2.287
11536,2025-03-22,02:00:00,Kandy,Central,27.16,69.97,1.6891,4,0,0,0,1.8707
11537,2025-03-22,02:00:00,Kegalle,Sabaragamuwa,27.49,69.26,2.0979,4,0,0,0,1.996
11538,2025-03-22,02:00:00,Kurunegala,North Western,27.43,74.88,2.066,7,0,0,0,2.1073
11539,2025-03-22,03:00:00,Colombo,Western,28.1,74.0,2.3834,5,0,1,0,2.3035
11540,2025-03-22,03:00:00,Galle,Southern,27.12,72.16,1.9868,6,0,1,0,2.0998
11541,2025-03-22,03:00:00,Gampaha,Western,28.37,76.38,2.287,4,0,0,0,2.0929
11542,2025-03-22,03:00:00,Kandy,Central,27.66,80.71,1.8707,4,0,1,0,1.9976
